SMILEScsa,VoltageCSA
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)c(F)c(F)c(F)c3F,3.2302887
CS(=O)(=O)/N=C(C1)\C(=N\S(=O)(=O)C)\C(F)=c2c=1cc(F)c(c23)c(F)c(F)c(F)c3F,3.229047861
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=1c23)cc(F)c2cc(F)c(F)c3F,3.259034823
CS(=O)(=O)\N=C(C1F)/C(=N/S(=O)(=O)C)C(F)=c2c=1cc(F)c(c23)c(F)cc(F)c3F,3.259448437
CS(=O)(=O)\N=C(C1F)/C(=N/S(=O)(=O)C)C(F)=c2c=1cc(F)c(c23)c(F)c(F)cc3F,3.250555751
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(cc2F)c=1c(c23)cc(F)c(F)c3F,3.272890868
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=1c23)ccc2c(F)c(F)c(F)c3F,3.270202382
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(F)c(F)c(c23)cc(F)c(F)c3F,3.266686669
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(F)c(F)c(c23)c(F)cc(F)c3F,3.280749521
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1c(F)c(F)c(c23)ccc(F)c3F,3.249521718
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)c(F)c(F)c2ccc(F)c3F,3.252210204
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)C=c(c(F)c2F)c=1c(c23)c(F)cc(F)c3F,3.263170956
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1c(F)c(F)c(c23)cc(F)cc3F,3.237940546
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)c(F)c(F)c2cc(F)cc3F,3.25738037
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1c(F)c(F)c(c23)c(F)ccc3F,3.250555751
CS(=O)(=O)/N=C(C1)\C(=N\S(=O)(=O)C)\C(F)=c2c=1c(F)c(F)c(c23)c(F)ccc3F,3.245385585
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=1c23)c(F)c(F)c2cccc3F,3.26172331
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)C=c(c(F)c2F)c=1c(c23)cc(F)c(F)c3F,3.318595136
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c(c=12)c3c(c(F)c2F)cc(F)c(F)c3,3.338862186
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2c(F)c(F)c(c3c=12)cc(F)c(F)c3,3.278888261
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)\C(F)=c(c(F)c2F)c=1c(c23)cc(F)cc3F,3.351063778
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c(F)c2F)c=1c(c23)cc(F)cc3F,3.287367333
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=12)c(F)c(F)c3c2cc(F)cc3,3.302877831
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)\C(F)=c(c(F)c2F)c=1c(c23)ccc(F)c3F,3.337621347
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c(F)c2F)c=1c(c23)ccc(F)c3F,3.267720702
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=12)c(F)c(F)c3c2ccc(F)c3,3.278474648
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c(F)c2F)c=1c(c23)cccc3F,3.298741698
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(F)cc(c23)c(F)c(F)c(F)c3F,3.299155312
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)\C(F)=c(c=1c23)c(F)cc3cc(F)c(F)c2F,3.271856835
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)c(F)cc3cc(F)c(F)c2F,3.263791376
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1c(F)cc(c23)c(F)cc(F)c3F,3.287987753
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)c(F)cc2c(F)cc(F)c3F,3.278888261
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=1c23)c(F)cc3ccc(F)c2F,3.285299267
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1c(F)cc(c23)c(F)c(F)cc3F,3.276199775
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)c(F)cc2c(F)c(F)cc3F,3.265032216
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=1c23)c(F)cc2cc(F)cc3F,3.265859443
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=1c23)c(F)cc2c(F)ccc3F,3.289849013
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c(c=12)c3c(cc2F)c(F)c(F)c(F)c3,3.36202453
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2c(F)cc(c3c=12)c(F)c(F)c(F)c3,3.301430185
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=12)c(F)cc3c2cc(F)c(F)c3,3.319835976
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=12)c(F)cc3c2cc(F)cc3F,3.335139667
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=12)c(F)cc3c2ccc(F)c3F,3.317147489
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)c(F)c(F)c(F)c3F,3.225532148
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)cc(F)c(F)c3F,3.204024257
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)cc(F)c2cc(F)c(F)c3F,3.202990224
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)c(F)cc(F)c3F,3.208987617
CS(=O)(=O)/N=C(C1)\C(=N\S(=O)(=O)C)\C(F)=c2c=1cc(F)c(c23)c(F)cc(F)c3F,3.215605429
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=1c23)cc(F)c2ccc(F)c3F,3.226566181
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)c(F)c(F)cc3F,3.197820058
CS(=O)(=O)/N=C(C1)\C(=N\S(=O)(=O)C)\C(F)=c2c=1cc(F)c(c23)c(F)c(F)cc3F,3.201542578
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=1c23)cc(F)c2cc(F)cc3F,3.229254667
CS(=O)(=O)\N=C(C1F)/C(=N/S(=O)(=O)C)C(F)=c2c=1cc(F)c(c23)c(F)ccc3F,3.229668281
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)\C(F)=c(cc2F)c=1c(c23)cc(F)c(F)c3F,3.305152704
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(cc2F)c=1c(c23)cc(F)c(F)c3F,3.237526933
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c2cc(F)c(c3c=12)cc(F)c(F)c3,3.247453652
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(cc2F)c=1c(c23)cc(F)cc3F,3.267100282
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(cc2F)c=1c(c23)ccc(F)c3F,3.242490292
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1ccc(c23)c(F)c(F)c(F)c3F,3.240422226
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)ccc2c(F)c(F)c(F)c3F,3.209194423
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=1c23)ccc3cc(F)c(F)c2F,3.23152954
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=1c23)ccc2c(F)cc(F)c3F,3.266479862
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=1c23)ccc2c(F)c(F)cc3F,3.23277038
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c2ccc(c3c=12)c(F)c(F)c(F)c3,3.288608173
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(F)c(F)c(c23)ccc(F)c3F,3.249108105
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(F)c(F)c(c23)cc(F)cc3F,3.250762558
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(F)c(F)c(c23)c(F)ccc3F,3.234838447
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1c(F)c(F)c(c23)cccc3F,3.23463164
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)c(F)c(F)c2cccc3F,3.231943154
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(F)c(F)c(c23)cc(F)c(F)c3,3.296673632
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)C=c(c(F)c2F)c=1c(c23)cc(F)cc3F,3.318801942
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c(c=12)c3c(c(F)c2F)ccc(F)c3,3.322317655
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2c(F)c(F)c(c3c=12)ccc(F)c3,3.264204989
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)C=c(c(F)c2F)c=1c(c23)ccc(F)c3F,3.290469433
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c(c=12)c3c(c(F)c2F)cc(F)cc3,3.303498251
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2c(F)c(F)c(c3c=12)cc(F)cc3,3.241042646
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)\C(F)=c(c(F)c2F)c=1c(c23)cccc3F,3.31156371
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c(F)c2F)c=1c(c23)cccc3F,3.25800079
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=12)c(F)c(F)c3c2cccc3,3.278888261
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)C=c(c=1c23)c(F)cc3cc(F)c(F)c2F,3.26358457
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(F)cc(c23)c(F)cc(F)c3F,3.282197167
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)\C(F)=c(c=1c23)c(F)cc3ccc(F)c2F,3.243317519
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)c(F)cc3ccc(F)c2F,3.224911728
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(F)cc(c23)c(F)c(F)cc3F,3.286540107
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)\C(F)=c(c=1c23)c(F)cc2cc(F)cc3F,3.231322734
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)c(F)cc2cc(F)cc3F,3.225945761
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1c(F)cc(c23)c(F)ccc3F,3.244144745
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)c(F)cc2c(F)ccc3F,3.23773374
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=1c23)c(F)cc2cccc3F,3.254485077
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(F)cc(c23)c(F)c(F)c(F)c3,3.327074208
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c(c=12)c3c(cc2F)cc(F)c(F)c3,3.329762694
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2c(F)cc(c3c=12)cc(F)c(F)c3,3.269168349
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c(c=12)c3c(cc2F)c(F)cc(F)c3,3.344652772
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2c(F)cc(c3c=12)c(F)cc(F)c3,3.303291444
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=12)c(F)cc3c2cc(F)cc3,3.284265234
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c(c=12)c3c(cc2F)c(F)c(F)cc3,3.351063778
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2c(F)cc(c3c=12)c(F)c(F)cc3,3.284885653
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=12)c(F)cc3c2ccc(F)c3,3.275165741
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=12)c(F)cc3c2cccc3F,3.291089853
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)cc(F)c(F)c3F,3.197199638
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)c(F)cc(F)c3F,3.207333163
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)ccc(F)c3F,3.188306953
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)cc(F)c2ccc(F)c3F,3.180861914
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)c(F)c(F)cc3F,3.194924765
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)cc(F)cc3F,3.168867128
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)cc(F)c2cc(F)cc3F,3.1804483
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)c(F)ccc3F,3.192029472
CS(=O)(=O)/N=C(C1)\C(=N\S(=O)(=O)C)\C(F)=c2c=1cc(F)c(c23)c(F)ccc3F,3.186859306
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=1c23)cc(F)c2cccc3F,3.198026865
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)C=c(cc2F)c=1c(c23)cc(F)c(F)c3F,3.25613953
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)cc(F)c(F)c3,3.274958935
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2cc(F)c(c3c=12)cc(F)c(F)c3,3.211055683
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)\C(F)=c(cc2F)c=1c(c23)cc(F)cc3F,3.28757414
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(cc2F)c=1c(c23)cc(F)cc3F,3.224084501
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c2cc(F)c(c3c=12)ccc(F)c3,3.245592392
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)\C(F)=c(cc2F)c=1c(c23)ccc(F)c3F,3.252003398
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(cc2F)c=1c(c23)ccc(F)c3F,3.200094931
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c2cc(F)c(c3c=12)cc(F)cc3,3.213744169
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(cc2F)c=1c(c23)cccc3F,3.228013827
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1ccc(c23)c(F)c(F)c(F)c3F,3.223050468
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)\C(F)=c(c=1c23)ccc3cc(F)c(F)c2F,3.199474511
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)ccc3cc(F)c(F)c2F,3.196786025
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1ccc(c23)c(F)cc(F)c3F,3.222430048
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)ccc2c(F)cc(F)c3F,3.203403837
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=1c23)ccc3ccc(F)c2F,3.218500722
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1ccc(c23)c(F)c(F)cc3F,3.190581826
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)ccc2c(F)c(F)cc3F,3.205265097
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=1c23)ccc2cc(F)cc3F,3.208574003
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=1c23)ccc2c(F)ccc3F,3.216225849
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1ccc(c23)c(F)c(F)c(F)c3,3.306807157
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2ccc(c3c=12)c(F)c(F)c(F)c3,3.236286093
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c2ccc(c3c=12)cc(F)c(F)c3,3.245799198
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c2ccc(c3c=12)c(F)cc(F)c3,3.266066249
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c2ccc(c3c=12)c(F)c(F)cc3,3.252417011
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(F)c(F)c(c23)cccc3F,3.226566181
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(F)c(F)c(c23)ccc(F)c3,3.275992968
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(F)c(F)c(c23)cc(F)cc3,3.275372548
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)C=c(c(F)c2F)c=1c(c23)cccc3F,3.273718095
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c(c=12)c3c(c(F)c2F)cccc3,3.289021786
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2c(F)c(F)c(c3c=12)cccc3,3.238560966
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)C=c(c=1c23)c(F)cc3ccc(F)c2F,3.254278271
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)C=c(c=1c23)c(F)cc2cc(F)cc3F,3.217466689
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(F)cc(c23)c(F)ccc3F,3.250969364
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)\C(F)=c(c=1c23)c(F)cc2cccc3F,3.229047861
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)c(F)cc2cccc3F,3.198440478
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)C=c(c=1c23)c(F)cc2cc(F)c(F)c3,3.28199036
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(F)cc(c23)c(F)cc(F)c3,3.313218163
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c(c=12)c3c(cc2F)ccc(F)c3,3.345066386
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2c(F)cc(c3c=12)ccc(F)c3,3.257173564
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(F)cc(c23)c(F)c(F)cc3,3.286746913
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c(c=12)c3c(cc2F)cc(F)cc3,3.303291444
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2c(F)cc(c3c=12)cc(F)cc3,3.254278271
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c(c=12)c3c(cc2F)c(F)ccc3,3.328935468
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2c(F)cc(c3c=12)c(F)ccc3,3.261930116
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=12)c(F)cc3c2cccc3,3.263791376
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)ccc(F)c3F,3.18230956
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)cc(F)cc3F,3.170728388
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)c(F)ccc3F,3.176312167
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)cccc3F,3.15273621
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)cc(F)c2cccc3F,3.15273621
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)cc(F)c(F)c3,3.226979794
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)C=c(cc2F)c=1c(c23)cc(F)cc3F,3.23401122
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)ccc(F)c3,3.264825409
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2cc(F)c(c3c=12)ccc(F)c3,3.201749384
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)C=c(cc2F)c=1c(c23)ccc(F)c3F,3.216639462
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)cc(F)cc3,3.244558359
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2cc(F)c(c3c=12)cc(F)cc3,3.172589648
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)\C(F)=c(cc2F)c=1c(c23)cccc3F,3.249314911
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(cc2F)c=1c(c23)cccc3F,3.195338378
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c2cc(F)c(c3c=12)cccc3,3.20629913
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)C=c(c=1c23)ccc3cc(F)c(F)c2F,3.186859306
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1ccc(c23)c(F)cc(F)c3F,3.208987617
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)\C(F)=c(c=1c23)ccc3ccc(F)c2F,3.175691748
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)ccc3ccc(F)c2F,3.165971835
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1ccc(c23)c(F)c(F)cc3F,3.192029472
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)\C(F)=c(c=1c23)ccc2cc(F)cc3F,3.162456123
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)ccc2cc(F)cc3F,3.180034687
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1ccc(c23)c(F)ccc3F,3.18106872
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)ccc2c(F)ccc3F,3.201335771
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c(c=1c23)ccc2cccc3F,3.190168212
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1ccc(c23)c(F)c(F)c(F)c3,3.265859443
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)\C(F)=c(c=1c23)ccc2cc(F)c(F)c3,3.269995575
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2ccc(c3c=12)cc(F)c(F)c3,3.202576611
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1ccc(c23)c(F)cc(F)c3,3.2863333
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2ccc(c3c=12)c(F)cc(F)c3,3.226566181
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c2ccc(c3c=12)ccc(F)c3,3.226359374
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1ccc(c23)c(F)c(F)cc3,3.270615995
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2ccc(c3c=12)c(F)c(F)cc3,3.215398622
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c2ccc(c3c=12)cc(F)cc3,3.216432656
CS(=O)(=O)\N=C(C1F)\C(=N/S(=O)(=O)C)C(F)=c2ccc(c3c=12)c(F)ccc3,3.234218027
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(F)c(F)c(c23)cccc3,3.243524325
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)C=c(c=1c23)c(F)cc2cccc3F,3.250348945
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)C=c(c=1c23)c(F)cc2ccc(F)c3,3.294605566
CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)C=c(c=1c23)c(F)cc2cc(F)cc3,3.269375155
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(F)cc(c23)c(F)ccc3,3.279095068
CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c(c=12)c3c(cc2F)cccc3,3.28695372
CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2c(F)cc(c3c=12)cccc3,3.236906513
CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)cccc3F,3.164937802
