Voltage,SMILES,smiles,Voltage_Binned
2.683491944,COC1=C(OC)C(=N/S(=O)(=O)C)\C(=N/S(=O)(=O)C)\c(c1c23)c(OC)cc2cccc3OC,COC1=C(OC)c2c(c(OC)cc3cccc(OC)c23)C(=N/S(C)(=O)=O)/C1=N/S(C)(=O)=O,low
2.407101689,c12c3c4c(=O)c(=O)c1cccc2ccc3ccc4,O=c1c(=O)c2cccc3ccc4cccc1c4c32,low
2.1,O=C(C(O[Li])=C(C)C1=O)C(SC)=C1O[Li],[Li]OC1=C(C)C(=O)C(O[Li])=C(SC)C1=O,low
2.958751582,Cc1c(C)c(C)c(C)c(c12)cc(C)c=3c2=CC(=N\S(=O)(=O)C)/C(C3)=N\S(=O)(=O)C,Cc1c(C)c(C)c2c3c(c(C)cc2c1C)=CC(=N/S(C)(=O)=O)/C(=N/S(C)(=O)=O)C=3,medium
2.6,O=C(N1C)C2=CC=C3C4=C(Br)C=C5C(N(C)C(C6=C5C4=C(C(Br)=C6)C7=C3C2=C(C=C7Br)C1=O)=O)=O,CN1C(=O)c2ccc3c4c(Br)cc5c6c(cc(Br)c(c7c(Br)cc(c2c37)C1=O)c64)C(=O)N(C)C5=O,low
3.229668281,CS(=O)(=O)\N=C(C1F)/C(=N/S(=O)(=O)C)C(F)=c2c=1cc(F)c(c23)c(F)ccc3F,CS(=O)(=O)/N=C1\C(F)=c2c(cc(F)c3c(F)ccc(F)c23)=C(F)\C1=N\S(C)(=O)=O,medium
2.88,[Li]OC1=CC=CC2=C(O[Li])C=CC=C21,[Li]Oc1cccc2c(O[Li])cccc12,medium
3.0462,CC1=CON=C2N3C(N=CC2=O)=NC(=O)N=C13,CC1=CON=c2c(=O)cnc3nc(=O)nc1n23,medium
2.9,O=C(O)C1=CC=C(C(O)=O)C(O)=C1O,O=C(O)c1ccc(C(=O)O)c(O)c1O,medium
2.4,CN/C=C1/C(=O)C(=CNC2=CC3=C(C=C2)C(=O)C2=C(C=CC(C)=C2)C3=O)C(=O)/C(=C/NC)C1=O,CN/C=C1/C(=O)C(=CNc2ccc3c(c2)C(=O)c2ccc(C)cc2C3=O)C(=O)/C(=C/NC)C1=O,low
2.32799133,Cc1c(C)ccc(c12)c3c(cc(C)c(C)c3)/C(=N/S(=O)(=O)C)C\2=N\S(=O)(=O)C,Cc1cc2c(cc1C)-c1ccc(C)c(C)c1C(=N\S(C)(=O)=O)/C2=N\S(C)(=O)=O,low
3.96,SC1=CC=C(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)C=C1,Sc1ccc(N2c3ccccc3N(c3ccccc3)c3ccccc32)cc1,high
3.041001048,COc(c1=O)c(OC)c(=O)c(c12)c(OC)cc(=O)c2=O,COc1c(OC)c(=O)c2c(=O)c(=O)cc(OC)c=2c1=O,medium
2.466965392,c1cccc(c2OC)c1cc(c23)/C(=N/S(=O)(=O)C)C=C(OC)C\3=N/S(=O)(=O)C,COC1=C/C(=N\S(C)(=O)=O)c2cc3ccccc3c(OC)c2/C1=N/S(C)(=O)=O,low
2.765800987,COc1c(OC)ccc2cc(OC)c(c3c12)/C(=N/S(=O)(=O)C)/C(C=C3)=N/S(=O)(=O)C,COc1cc2ccc(OC)c(OC)c2c2c1C(=N/S(C)(=O)=O)/C(=N/S(C)(=O)=O)C=C2,medium
3.33295107,O=c1c(=O)cc(Cl)c(c12)cc3c(c2)c(=O)c(=O)cc3Cl,O=c1cc(Cl)c2cc3c(Cl)cc(=O)c(=O)c3cc2c1=O,medium
2.583811144,COc1cc(OC)c(OC)c2ccc(c3c12)/C(=N/S(=O)(=O)C)/C(=N/S(=O)(=O)C)C=C3OC,COC1=CC(=N\S(C)(=O)=O)/C(=N\S(C)(=O)=O)c2ccc3c(OC)c(OC)cc(OC)c3c21,low
2.6,O=N/C(C)=C(N=O)\C,C/C(N=O)=C(/C)N=O,low
2.415470539,COc(c1)c(OC)cc(c12)C=C(OC)C(=N/S(=O)(=O)C)\C\2=N\S(=O)(=O)C,COC1=Cc2cc(OC)c(OC)cc2C(=N\S(C)(=O)=O)/C1=N/S(C)(=O)=O,low
2.74,OC1=C(O)C2=CC=CC=C2C3=C1C=CC=C3,Oc1c(O)c2ccccc2c2ccccc12,medium
2.3,C1(SSSC2=CC=CC=C2)=CC=CC=C1,c1ccc(SSSc2ccccc2)cc1,low
0.9,O=C(O)C1CCC(C(=O)O)CC1,O=C(O)C1CCC(C(=O)O)CC1,very low
2.795602112,c1c(Cl)c(Cl)cc(c12)C=CC(=O)C2=O,O=C1C=Cc2cc(Cl)c(Cl)cc2C1=O,medium
2.405760711,c1cccc(c1c23)C(=O)C(=O)c3ccc4c2cccc4,O=C1C(=O)c2ccc3ccccc3c2-c2ccccc21,low
2.748015616,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c3c(cc2N)c(N)ccc3,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C=Cc2c\1c(N)cc1c(N)cccc21,medium
3.52209287,CS(=O)(=O)/N=C(C1Cl)/C(=N\S(=O)(=O)C)C(Cl)=c(c2Cl)c=1cc(c23)c(Cl)c(Cl)c(Cl)c3Cl,CS(=O)(=O)/N=C1\C(Cl)=c2cc3c(Cl)c(Cl)c(Cl)c(Cl)c3c(Cl)c2=C(Cl)\C1=N\S(C)(=O)=O,high
1.2,OC(C1=CS/C(S1)=C2SC=C(S/2)C(O)O)O,OC(O)C1=CS/C(=C2/SC=C(C(O)O)S2)S1,very low
3.6,C/C=C(C)\CN1C(C)(N(C2(CC(C)(C)N([O])C(C2)(C)C)C1=O)[O])C,C/C=C(/C)CN1C(=O)C2(CC(C)(C)N([O])C(C)(C)C2)N([O])C1(C)C,high
2.771272943,O=c1c(=O)ccc(c1c23)ccc3ccc(=O)c2=O,O=c1ccc2ccc3ccc(=O)c(=O)c3c2c1=O,medium
0.8,O=C(O[Li])C(C=C1)=CC=C1/C=N/N=C/C(C=C2)=CC=C2C(O[Li])=O,[Li]OC(=O)c1ccc(/C=N/N=C/c2ccc(C(=O)O[Li])cc2)cc1,very low
3.2,O=S(C(F)(F)F)(N([Li])C1=C(N([Li])S(=O)(C(F)(F)F)=O)C=C(N([Li])S(C(F)(F)F)(=O)=O)C(N([Li])S(=O)(C(F)(F)F)=O)=C1)=O,[Li]N(c1cc(N([Li])S(=O)(=O)C(F)(F)F)c(N([Li])S(=O)(=O)C(F)(F)F)cc1N([Li])S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,medium
2.4,C1(SSSC2=CC=CC=N2)=NC=CC=C1,c1ccc(SSSc2ccccn2)nc1,low
2.696369755,COC(=C1)C=CC(=O)C1=O,COC1=CC(=O)C(=O)C=C1,low
3.706317601,O=c1c(=O)c(Cl)c(Cl)c(c12)c(Cl)c(Cl)c(=O)c2=O,O=c1c(Cl)c(Cl)c2c(Cl)c(Cl)c(=O)c(=O)c=2c1=O,high
3.453255935,ClC1C(=O)C(=O)C(Cl)=c(c=12)cc3c(c2Cl)cccc3,O=C1C(=O)C(Cl)=c2c(Cl)c3ccccc3cc2=C1Cl,medium
3.5,CCC(C)C1=CC=C2N(C)C3=C(C=C(C)C=C3)SC2=C1,CCC(C)c1ccc2c(c1)Sc1cc(C)ccc1N2C,medium
2.894021104,CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c2c1cc(Cl)c(c23)c(Cl)ccc3Cl,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C=Cc2cc(Cl)c3c(Cl)ccc(Cl)c3c2\1,medium
2.292927008,COc1cc(OC)cc2C(=O)C(=O)c(c3c12)cc(cc3)OC,COc1ccc2c(c1)C(=O)C(=O)c1cc(OC)cc(OC)c1-2,low
2.3,C1=CC=C2SSC3=C(C=CC=C3)SSC2=C1,c1ccc2c(c1)SSc1ccccc1SS2,low
3.644729207,N#Cc1c(C#N)ccc2ccc(c3c12)C(C#N)=C(C#N)/C(=N\S(=O)(=O)C)C\3=N/S(=O)(=O)C,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C(C#N)=C(C#N)c2ccc3ccc(C#N)c(C#N)c3c2\1,high
2.422044013,c1cccc(c1c23)C(=O)C(=O)c2cccc3,O=C1C(=O)c2ccccc2-c2ccccc21,low
3.759765144,Clc1c(Cl)c(=O)c(=O)c(c12)ccc(=O)c2=O,O=c1ccc2c(=O)c(=O)c(Cl)c(Cl)c=2c1=O,high
3.0993,CC1=C2ON=NC(=O)C(=O)C2=C(C#N)C(=O)O1,Cc1oc(=O)c(C#N)c2c(=O)c(=O)nnoc12,medium
3.011073662,N#Cc1cc(C#N)cc(c12)cc3c(c2)/C(=N/S(=O)(=O)C)/C(C=C3)=N/S(=O)(=O)C,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C=Cc2cc3cc(C#N)cc(C#N)c3cc2\1,medium
3.171075894,COc(c1=O)c(OC)c(=O)c(c12)cc(=O)c(=O)c2,COc1c(OC)c(=O)c2cc(=O)c(=O)cc-2c1=O,medium
3.295403692,Cc1cc(=O)c(=O)c(c12)c(=O)c(=O)cc2C,Cc1cc(=O)c(=O)c2c(=O)c(=O)cc(C)c1=2,medium
2.665086153,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1ccc(c23)c(N)c(N)c(N)c3N,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C=Cc2c\1ccc1c(N)c(N)c(N)c(N)c21,low
3.1,CS(NC1=C(NS(=O)(C)=O)C=C(C=C1)NS(=O)(C)=O)(=O)=O,CS(=O)(=O)Nc1ccc(NS(C)(=O)=O)c(NS(C)(=O)=O)c1,medium
2.05,CC1=C(O[Li])C(O[Li])=C(SC)C(O[Li])=C1O[Li],[Li]Oc1c(C)c(O[Li])c(O[Li])c(SC)c1O[Li],low
3.31,FC1=CC=CC=C1N2C3=CC=CC=C3N(C4=CC=CC=C42)C5=CC=CC=C5,Fc1ccccc1N1c2ccccc2N(c2ccccc2)c2ccccc21,medium
3.47,OC1=CC2=CC3=CC=CC=C3C=C2C=C1O,Oc1cc2cc3ccccc3cc2cc1O,medium
3.7,C1(N2C3=C(OC4=C2C=CC=C4)C=CC=C3)=CC(N5C6=C(OC7=C5C=CC=C7)C=CC=C6)=CC(N8C9=C(OC%10=C8C=CC=C%10)C=CC=C9)=C1,c1ccc2c(c1)Oc1ccccc1N2c1cc(N2c3ccccc3Oc3ccccc32)cc(N2c3ccccc3Oc3ccccc32)c1,high
3.0,O=C1C2=C(C(C3=C1N=CC=N3)=O)N=CC=N2,O=C1c2nccnc2C(=O)c2nccnc21,medium
2.059213736,COC(C1=O)=C(OC)C(=O)c(c12)cc(OC)cc2OC,COC1=C(OC)C(=O)c2c(OC)cc(OC)cc2C1=O,low
3.96,CC1=CC=C(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)C=C1,Cc1ccc(N2c3ccccc3N(c3ccccc3)c3ccccc32)cc1,high
2.6,[Li]O/N=C1C(C=CC=C2)=C2C(C=CC=C3)=C3C/1=N/O[Li],[Li]O/N=C1C(=N/O[Li])\c2ccccc2-c2ccccc2\1,low
2.1,O=C1C(C(O[Li])=C(C1=O)O[Li])=O,[Li]Oc1c(O[Li])c(=O)c(=O)c1=O,low
3.1,O=S(NC1=CC=C(NS(C)(=O)=O)C=C1)(C)=O,CS(=O)(=O)Nc1ccc(NS(C)(=O)=O)cc1,medium
2.441392406,Clc1c(Cl)ccc(c12)C(=O)c3c(C2=O)cccc3,O=C1c2ccccc2C(=O)c2c1ccc(Cl)c2Cl,low
2.85,O=C(C1=CC=C(C(O)=C1O)C(O)=O)O,O=C(O)c1ccc(C(=O)O)c(O)c1O,medium
1.6,CN(C)C1=CC=C(/N=N/C2=C(C(O[Na])=O)C=CC=C2)C=C1,CN(C)c1ccc(/N=N/c2ccccc2C(=O)O[Na])cc1,very low
2.038048421,CS(=O)(=O)\N=C(C(N)=C1N)\C(=N\S(=O)(=O)C)\c(c12)ccc(N)c2N,CS(=O)(=O)/N=C1\C(N)=C(N)c2c(ccc(N)c2N)\C1=N/S(C)(=O)=O,low
2.511842433,CS(=O)(=O)\N=C\1C=C(N)C(=N/S(=O)(=O)C)\c2ccc(c3c12)cccc3,CS(=O)(=O)/N=C1\C(N)=C/C(=N\S(C)(=O)=O)c2c1ccc1ccccc21,low
2.358443352,Cc(c1)ccc2C(=O)C(=O)c(c3c12)cccc3,Cc1ccc2c(c1)-c1ccccc1C(=O)C2=O,low
1.68,NC1=CC2=NC3=CC=CC=C3N=C2C=C1N,Nc1cc2nc3ccccc3nc2cc1N,very low
2.59,O=C1C=CC=C(C1=C2)C(C3=C2C=CC=C3)=O,O=C1C=CC=C2C(=O)c3ccccc3C=C12,low
2.6,C12=CC=C(C3=C24)SSC3=CC=C4SS1,c1cc2c3c(ccc4c3c1SS4)SS2,low
2.541582604,c12c3c4c(=O)c(=O)c1cc(N)cc2c(=O)c(=O)c3cc(c4)N,Nc1cc2c3c(c1)c(=O)c(=O)c1cc(N)cc(c1-3)c(=O)c2=O,low
2.7163742,COc1c(OC)c(OC)cc2c(OC)cc(c=3c12)=C(OC)C(=N/S(=O)(=O)C)/C(C3OC)=N/S(=O)(=O)C,COC1=c2cc(OC)c3cc(OC)c(OC)c(OC)c3c2=C(OC)C(=N\S(C)(=O)=O)/C1=N\S(C)(=O)=O,medium
0.65,OC(C1=CC=C(C=C1)C#CC2=CC=C(C=C2)C(O[Li])O)O[Li],[Li]OC(O)c1ccc(C#Cc2ccc(C(O)O[Li])cc2)cc1,very low
2.82,[Li]OC1=CC2=C(O[Li])C=CC=C2C=C1,[Li]Oc1ccc2cccc(O[Li])c2c1,medium
0.5,O=N(C1=CC2=C3C(C4=NC5=CC=CC=C5N=C4C6=CC=CC(C7=NC8=CC=CC=C8N=C72)=C63)=C1)=O,O=[N+]([O-])c1cc2c3nc4ccccc4nc3c3cccc4c5nc6ccccc6nc5c(c1)c2c34,very low
3.08,O=C1C=C2C3=CC(C(C=C3C4=C(C2=CC1=O)C=C5C6=CC(C(C=C6C7=CC(C(C=C7C5=C4)=O)=O)=O)=O)=O)=O,O=c1cc2c3cc(=O)c(=O)cc3c3cc4c5cc(=O)c(=O)cc5c5cc(=O)c(=O)cc5c4cc3c2cc1=O,medium
2.9,O=C1C(C(O)=O)=CC=C(C(O)=O)C1=O,O=C(O)C1=CC=C(C(=O)O)C(=O)C1=O,medium
3.204024257,CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)cc(F)c(F)c3F,CS(=O)(=O)/N=C1\C=c2c(cc(F)c3cc(F)c(F)c(F)c23)=C(F)\C1=N\S(C)(=O)=O,medium
2.3,[H]C1=C(C(C([H])=C(C1=O)N2CCCC2)=O)N3CCCC3,O=C1C=C(N2CCCC2)C(=O)C=C1N1CCCC1,low
2.33,O=C1[N@@](C(C2=CC3=C4C=C21)=O)[C@@H]5[C@@H]([N@](C(C6=CC7=C(C([N@]([C@H]8CCCC[C@@H]8[N@@]9C(C%10=CC(C([N@]%11[C@@H](CCCC%12)[C@H]%12[N@@](C4=O)C3=O)=O)=C(C%11=O)C=C%10C9=O)=O)C7=O)=O)C=C6%13)=O)C%13=O)CCCC5,O=c1c2cc3c(=O)n4c(=O)c3cc2c(=O)n1[C@H]1CCCC[C@@H]1n1c(=O)c2cc3c(=O)n(c(=O)c3cc2c1=O)[C@H]1CCCC[C@@H]1n1c(=O)c2cc3c(=O)n(c(=O)c3cc2c1=O)[C@H]1CCCC[C@@H]14,low
2.319719065,COc1c(OC)c(OC)cc2cc(OC)c(c3c12)/C(=N/S(=O)(=O)C)C(OC)=C(OC)C\3=N/S(=O)(=O)C,COC1=C(OC)/C(=N\S(C)(=O)=O)c2c(c(OC)cc3cc(OC)c(OC)c(OC)c23)/C1=N/S(C)(=O)=O,low
3.6,CC(N([O])C(C)(C)C1)(C)CC1OCC(OC)CC,CCC(COC1CC(C)(C)N([O])C(C)(C)C1)OC,high
3.003628623,CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(cc2Cl)c1c(c23)ccc(Cl)c3Cl,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C=Cc2c\1cc(Cl)c1c(Cl)c(Cl)ccc21,medium
3.0,OC1=C2C(N=CC=N2)=C(O)C3=C1N=CC=N3,Oc1c2nccnc2c(O)c2nccnc12,medium
1.21,O=C(O[Na])C1=CC=C(C=C1)N/C=C2C=C/C(C=C\2)=C/NC3=CC=C(C=C3)N/C=C4C=C/C(C=C\4)=C/NC5=CC=C(C(O[Na])=O)C=C5,O=C(O[Na])c1ccc(NC=c2ccc(=CNc3ccc(NC=c4ccc(=CNc5ccc(C(=O)O[Na])cc5)cc4)cc3)cc2)cc1,very low
2.7,O=C(C1=CC=C2C(N(C(C3=CC=C(C1=C23)C4=O)=O)C)=O)N4CCC,CCCN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(C)C3=O,low
3.1022,CC1=C(C#C)C(=O)C(=O)C2=C1N=C(C)N=NS2,C#Cc1c(C)c2nc(C)nnsc=2c(=O)c1=O,medium
2.73,O=C(C1=O)C=CC2=C1C=C3C(C=CC=C3)=C2,O=C1C=Cc2cc3ccccc3cc2C1=O,medium
3.23735851,O=c1c(=O)cc(OC)c(c12)c(OC)cc(=O)c2=O,COc1cc(=O)c(=O)c2c(=O)c(=O)cc(OC)c1=2,medium
2.7,O=C1C=CC(=O)C=C1,O=C1C=CC(=O)C=C1,low
3.0,O=C1C=CC(C2=C1C(C=CC2=O)=O)=O,O=c1ccc(=O)c2c(=O)ccc(=O)c1=2,medium
2.941193986,Clc1c(Cl)c(Cl)c(Cl)c(c12)c3c(c(=O)ccc3=O)c4c2c(=O)ccc4=O,O=c1ccc(=O)c2c1c1c(Cl)c(Cl)c(Cl)c(Cl)c1c1c(=O)ccc(=O)c12,medium
2.6,O=C(C1=CC=C2C3=CC=C4C(N(C(C5=C4C3=C(C6=C2C1=C(C7=O)C=C6)C=C5)=O)C8=CC=C(C=C8)C(O)=O)=O)N7C(C=C9)=CC=C9C(O)=O,O=C(O)c1ccc(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2ccc(C(=O)O)cc2)C6=O)cc1,low
3.0,CC1=CC=C(C)N1,Cc1ccc(C)[nH]1,medium
2.4,C1(SSSSC2=CC=CC=N2)=NC=CC=C1,c1ccc(SSSSc2ccccn2)nc1,low
3.136018903,O=C1C(=O)C=C(Cl)C(Cl)=C1,O=C1C=C(Cl)C(Cl)=CC1=O,medium
2.360873586,COc1cccc(c12)c3c(c(OC)ccc3)/C(=N/S(=O)(=O)C)C\2=N\S(=O)(=O)C,COc1cccc2c1C(=N/S(C)(=O)=O)/C(=N/S(C)(=O)=O)c1c(OC)cccc1-2,low
3.454467098,CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c2F)c=1cc(c23)cccc3F,CS(=O)(=O)/N=C1/C=c2c(F)c3c(F)cccc3cc2=C(F)/C1=N\S(C)(=O)=O,medium
2.3,[Li]SC1=C(C=CC=C1)S[Li],[Li]Sc1ccccc1S[Li],low
3.2,C1(S2)=C3C4=S2SC5=C4C6=C(SS7=C6C3=C(S7)C=C1)C=C5,c1cc2c3c4c5c(ccc6c5c5c3c1SS=5S6)SS=4S2,medium
2.3,O=C(N(C(C(N1C2=CC=CC=C2)=O)=O)C3=CC=CC=C3)C1=O,O=C1C(=O)N(c2ccccc2)C(=O)C(=O)N1c1ccccc1,low
2.912650316,c1c(Cl)c(Cl)cc(c12)C(Cl)=CC(=O)C2=O,O=C1C=C(Cl)c2cc(Cl)c(Cl)cc2C1=O,medium
2.66,O=C1C=C2C3=C(C4=CC(C=C5C4=C2C(C6=C5C(C=CC6=O)=O)=C1)=O)C(C=CC3=O)=O,O=c1cc2c3c(=O)ccc(=O)c3c3cc(=O)cc4c5c(=O)ccc(=O)c5c(c1)c2c34,low
0.9,O=C(C1CCC(CC1)C(O[Na])=O)O[Na],O=C(O[Na])C1CCC(C(=O)O[Na])CC1,very low
2.55,O=C(NC1=O)C2=CC=C3C(NC(C4=C3C2=C1C=C4)=O)=O,O=C1NC(=O)c2ccc3c4c(ccc1c24)C(=O)NC3=O,low
3.2,O=C1C(F)=C(F)C(C(F)=C1F)=O,O=C1C(F)=C(F)C(=O)C(F)=C1F,medium
2.125734436,Cc1c(C)cc(C)c(c12)/C(=N\S(=O)(=O)C)c3c(c(C)c(C)cc3)C\2=N\S(=O)(=O)C,Cc1ccc2c(c1C)/C(=N/S(C)(=O)=O)c1c(C)c(C)cc(C)c1/C2=N\S(C)(=O)=O,low
2.47721567,c1cccc(c12)C=C(N)C(=O)C2=O,NC1=Cc2ccccc2C(=O)C1=O,low
2.870696868,O=c1ccc(=O)c(c1c23)c(Cl)c(Cl)c2c(=O)ccc3=O,O=c1ccc(=O)c2c1c(Cl)c(Cl)c1c(=O)ccc(=O)c12,medium
2.47721567,O=C1C=CC(=O)c(c12)c(Cl)c3c(c2Cl)cccc3,O=C1C=CC(=O)c2c1c(Cl)c1ccccc1c2Cl,low
3.35,N#C/N=C1C(F)=C/C(C(F)=C\1)=N/C#N,N#C/N=C1/C=C(F)/C(=N\C#N)C=C1F,medium
2.57,O=C(N1C)C2=CC=C3C4=C(Br)C=C5C(N(C)C(C6=C5C4=C(C=C6)C7=C3C2=C(C=C7Br)C1=O)=O)=O,CN1C(=O)c2ccc3c4c(Br)cc5c6c(ccc(c7c(Br)cc(c2c37)C1=O)c64)C(=O)N(C)C5=O,low
2.457292572,COc1ccc(OC)c2c1c(=O)c(=O)c(c23)c4c(c(=O)c3=O)c(OC)ccc4OC,COc1ccc(OC)c2c3c(=O)c(=O)c4c(OC)ccc(OC)c4c=3c(=O)c(=O)c12,low
2.74,O=C1C2=CC=CC=C2C3=CC=CC=C3C1=O,O=C1C(=O)c2ccccc2-c2ccccc21,medium
1.0,[Li]OC(O[Li])C1=CC=C(C(O[Li])O[Li])S1,[Li]OC(O[Li])c1ccc(C(O[Li])O[Li])s1,very low
2.26304236,Cc1c(C)c(C)c(C)c(c12)C(=O)C=CC2=O,Cc1c(C)c(C)c2c(c1C)C(=O)C=CC2=O,low
2.387551642,CS(=O)(=O)\N=C\1C(=N\S(=O)(=O)C)\C(C)=C(C)c(c(C)c2C)c1c(c23)cccc3C,CC1=C(C)c2c(C)c(C)c3c(C)cccc3c2C(=N/S(C)(=O)=O)/C1=N/S(C)(=O)=O,low
2.316203352,c1cc(C)c(C)c(c1c23)/C(=N\S(=O)(=O)C)C(=N/S(=O)(=O)C)\c3cc(C)cc2C,Cc1cc(C)c2c(c1)C(=N/S(C)(=O)=O)/C(=N/S(C)(=O)=O)c1c-2ccc(C)c1C,low
2.25,O=C(C(C=CC=N1)=C1C2=C3C=CC=N2)C3=O,O=C1C(=O)c2cccnc2-c2ncccc21,low
3.1,CC1=C2CSSCC2=C(C=C1)NC,CNc1ccc(C)c2c1CSSC2,medium
2.024923018,Nc1cccc(c12)C(=O)c3c(C2=O)cccc3N,Nc1cccc2c1C(=O)c1cccc(N)c1C2=O,low
1.04,OC(O[Na])C1=CC=C(C=C1)/C=C/C2=CC=C(C(O)O[Na])C=C2,OC(O[Na])c1ccc(/C=C/c2ccc(C(O)O[Na])cc2)cc1,very low
3.0912,CCN=C1SN=C2SC3=NNC(=N)N=C3C2=N1,CCN=c1nc2c(ns1)sc1n[nH]c(=N)nc12,medium
3.710493719,CS(=O)(=O)/N=C(\C=1C#N)C(=N/S(=O)(=O)C)\C(C#N)=c2ccc(c3c12)ccc(C#N)c3,CS(=O)(=O)/N=C1/C(C#N)=c2ccc3ccc(C#N)cc3c2=C(C#N)/C1=N\S(C)(=O)=O,high
2.11,O=C(C1=CC=C2C(C(C(C3=C2C=CC(C(O[Li])=O)=C3)=O)=O)=C1)O[Li],[Li]OC(=O)c1ccc2c(c1)C(=O)C(=O)c1cc(C(=O)O[Li])ccc1-2,low
3.08,OC1=C(O)C=C2C(C=C3C4=CC(O)=C(O)C=C4C5=CC(O)=C(O)C=C5C3=C6)=C6C7=CC(O)=C(O)C=C7C2=C1,Oc1cc2c3cc(O)c(O)cc3c3cc4c5cc(O)c(O)cc5c5cc(O)c(O)cc5c4cc3c2cc1O,medium
2.388902704,Cc(c1)c(C)cc(c12)C=C(C)C(=O)C2=O,CC1=Cc2cc(C)c(C)cc2C(=O)C1=O,low
2.2,OC1=C(O)C(O[Li])=C(O[Li])C(O)=C1O,[Li]Oc1c(O)c(O)c(O)c(O)c1O[Li],low
2.465104132,COc(cc1)cc(c1c23)c(OC)cc2/C(=N/S(=O)(=O)C)C=C(OC)C\3=N/S(=O)(=O)C,COC1=C/C(=N\S(C)(=O)=O)c2cc(OC)c3cc(OC)ccc3c2/C1=N/S(C)(=O)=O,low
3.45,C=CC1=C(C2=CC=C1)N(C3=CC=CC=C3)C4=CC=CC=C4N2C5=CC=CC=C5,C=Cc1cccc2c1N(c1ccccc1)c1ccccc1N2c1ccccc1,medium
3.0,O=C1C=CC(C2=C1C(O)=CC=C2O)=O,O=C1C=CC(=O)c2c(O)ccc(O)c21,medium
1.49,O=C(/C=C/C=C/C=C/C=C/C(O[Li])=O)O[Li],[Li]OC(=O)/C=C/C=C/C=C/C=C/C(=O)O[Li],very low
2.5,O=C(C1=C(C2=O)C=CC=C1)C=C2SC3=CC=CC(SC(C(C4=C5C=CC=C4)=O)=CC5=O)=C3,O=C1C=C(Sc2cccc(SC3=CC(=O)c4ccccc4C3=O)c2)C(=O)c2ccccc21,low
3.2342,CC1=C(C#N)C2=C(SC(=O)S2)C(=O)C(=O)N=C1,Cc1cnc(=O)c(=O)c2sc(=O)sc2c1C#N,medium
3.55,CC1=C(C)C=C(S1)C2=CC(C)=C(C3=CC4=C(N(C5=CC=C(C=C5S4)C)C6=CC=C(C=C6)OC)C=C3)S2,COc1ccc(N2c3ccc(C)cc3Sc3cc(-c4sc(-c5cc(C)c(C)s5)cc4C)ccc32)cc1,high
2.667567833,CS(=O)(=O)\N=C\1C(=N\S(=O)(=O)C)\C(C)=Cc2ccc(c3c12)ccc(C)c3,CC1=Cc2ccc3ccc(C)cc3c2C(=N/S(C)(=O)=O)/C1=N/S(C)(=O)=O,low
2.102158479,Cc1c(C)c(C)cc(c12)C(=NS(=O)(=O)C)c3c(c(C)c(C)c(C)c3)C2=NS(=O)(=O)C,Cc1cc2c(c(C)c1C)C(=NS(C)(=O)=O)c1c(cc(C)c(C)c1C)C2=NS(C)(=O)=O,low
3.3164762,c1cccc(c1=2)=C(Cl)C(=O)C(=O)C2Cl,O=C1C(=O)C(Cl)=c2ccccc2=C1Cl,medium
2.4,O=C(NC1=O)C2=CC(N(C)C)=C3C(NC(C4=C3C2=C1C(N(C)C)=C4)=O)=O,CN(C)c1cc2c3c(c(N(C)C)cc4c3c1C(=O)NC4=O)C(=O)NC2=O,low
2.258504299,Cc(c1)c(C)cc(c(C)c2C)c1c(c23)C(=N\S(=O)(=O)C)\C(C)=C(C)/C3=N\S(=O)(=O)C,CC1=C(C)/C(=N\S(C)(=O)=O)c2c(c(C)c(C)c3cc(C)c(C)cc23)/C1=N/S(C)(=O)=O,low
3.761489258,Clc1c(Cl)c(=O)c(=O)c(c12)c(Cl)c(Cl)c(=O)c2=O,O=c1c(Cl)c(Cl)c2c(=O)c(=O)c(Cl)c(Cl)c=2c1=O,high
